train.inds train.loci iters assign.rate.all assign.rate.pop_A assign.rate.pop_B assign.rate.pop_C
0.7 1 19 0.62962962962963 0.777777777777778 0.222222222222222 0.888888888888889
0.7 1 2 0.777777777777778 0.888888888888889 0.444444444444444 1
0.7 1 20 0.703703703703704 1 0.333333333333333 0.777777777777778
0.7 1 21 0.740740740740741 0.666666666666667 0.777777777777778 0.777777777777778
0.7 1 22 0.592592592592593 0.444444444444444 0.333333333333333 1
0.7 1 23 0.777777777777778 0.444444444444444 1 0.888888888888889
0.7 1 24 0.740740740740741 0.777777777777778 0.777777777777778 0.666666666666667
0.7 1 25 0.62962962962963 0.666666666666667 0.222222222222222 1
0.7 1 26 0.740740740740741 0.666666666666667 0.555555555555556 1
0.7 1 27 0.740740740740741 0.555555555555556 0.666666666666667 1
0.7 1 28 0.703703703703704 0.777777777777778 0.555555555555556 0.777777777777778
0.7 1 29 0.703703703703704 0.666666666666667 0.777777777777778 0.666666666666667
0.7 1 3 0.62962962962963 0.555555555555556 0.333333333333333 1
0.7 1 30 0.740740740740741 0.777777777777778 0.444444444444444 1
0.7 1 4 0.777777777777778 0.777777777777778 0.666666666666667 0.888888888888889
0.7 1 5 0.703703703703704 0.555555555555556 0.555555555555556 1
0.7 1 6 0.777777777777778 0.555555555555556 0.777777777777778 1
0.7 1 7 0.703703703703704 0.555555555555556 0.666666666666667 0.888888888888889
0.7 1 8 0.666666666666667 0.666666666666667 0.444444444444444 0.888888888888889
0.7 1 9 0.703703703703704 0.777777777777778 0.444444444444444 0.888888888888889
0.9 0.1 1 0.444444444444444 0 0.333333333333333 1
0.9 0.1 10 0.333333333333333 0 0.333333333333333 0.666666666666667
0.9 0.1 11 0.888888888888889 0.666666666666667 1 1
0.9 0.1 12 0.555555555555556 0.333333333333333 0.333333333333333 1
0.9 0.1 13 0.555555555555556 0 0.666666666666667 1
0.9 0.1 14 0.666666666666667 0.666666666666667 0.333333333333333 1
0.9 0.1 15 1 1 1 1
0.9 0.1 16 0.444444444444444 0.333333333333333 0 1
0.9 0.1 17 0.555555555555556 0.333333333333333 0.333333333333333 1
0.9 0.1 18 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.1 19 0.555555555555556 0.666666666666667 0 1
0.9 0.1 2 0.555555555555556 0 0.666666666666667 1
0.9 0.1 20 0.555555555555556 0.333333333333333 0.666666666666667 0.666666666666667
0.9 0.1 21 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.1 22 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.1 23 0.555555555555556 0.666666666666667 0 1
0.9 0.1 24 0.555555555555556 0 0.666666666666667 1
0.9 0.1 25 0.333333333333333 0.333333333333333 0 0.666666666666667
0.9 0.1 26 0.333333333333333 0 0 1
0.9 0.1 27 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.1 28 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.1 29 0.777777777777778 0.333333333333333 1 1
0.9 0.1 3 0.666666666666667 0.666666666666667 0.333333333333333 1
0.9 0.1 30 0.555555555555556 0.666666666666667 0 1
0.9 0.1 4 0.555555555555556 0.333333333333333 0.333333333333333 1
0.9 0.1 5 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.1 6 0.555555555555556 0.333333333333333 0.333333333333333 1
0.9 0.1 7 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.1 8 0.777777777777778 1 0.666666666666667 0.666666666666667
0.9 0.1 9 0.777777777777778 1 0.333333333333333 1
0.9 0.25 1 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
0.9 0.25 10 0.777777777777778 1 0.666666666666667 0.666666666666667
0.9 0.25 11 0.333333333333333 0 0 1
0.9 0.25 12 0.555555555555556 0.333333333333333 0.333333333333333 1
0.9 0.25 13 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 0.25 14 0.777777777777778 1 0.333333333333333 1
0.9 0.25 15 0.777777777777778 1 0.333333333333333 1
0.9 0.25 16 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
0.9 0.25 17 0.555555555555556 0.333333333333333 0.333333333333333 1
0.9 0.25 18 0.333333333333333 0.333333333333333 0.333333333333333 0.333333333333333
0.9 0.25 19 0.777777777777778 1 0.333333333333333 1
0.9 0.25 2 0.444444444444444 0 0.666666666666667 0.666666666666667
0.9 0.25 20 0.666666666666667 0.333333333333333 1 0.666666666666667
0.9 0.25 21 0.666666666666667 0.666666666666667 0.333333333333333 1
0.9 0.25 22 0.555555555555556 0.666666666666667 0 1
0.9 0.25 23 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 0.25 24 0.444444444444444 0 0.333333333333333 1
0.9 0.25 25 0.777777777777778 0.666666666666667 1 0.666666666666667
0.9 0.25 26 0.888888888888889 1 0.666666666666667 1
0.9 0.25 27 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
0.9 0.25 28 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.25 29 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.25 3 0.666666666666667 0.666666666666667 0.333333333333333 1
0.9 0.25 30 0.555555555555556 0.666666666666667 0 1
0.9 0.25 4 0.777777777777778 1 0.333333333333333 1
0.9 0.25 5 0.555555555555556 0.333333333333333 0.333333333333333 1
0.9 0.25 6 0.888888888888889 0.666666666666667 1 1
0.9 0.25 7 0.555555555555556 0.666666666666667 0 1
0.9 0.25 8 0.666666666666667 1 0.333333333333333 0.666666666666667
0.9 0.25 9 0.777777777777778 1 0.333333333333333 1
0.9 0.5 1 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.5 10 0.777777777777778 1 1 0.333333333333333
0.9 0.5 11 0.333333333333333 0 0 1
0.9 0.5 12 0.888888888888889 0.666666666666667 1 1
0.9 0.5 13 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 0.5 14 0.777777777777778 1 0.333333333333333 1
0.9 0.5 15 0.333333333333333 0 0 1
0.9 0.5 16 0.555555555555556 0.666666666666667 0.333333333333333 0.666666666666667
0.9 0.5 17 0.666666666666667 0.666666666666667 0.333333333333333 1
0.9 0.5 18 0.444444444444444 0.333333333333333 0.666666666666667 0.333333333333333
0.9 0.5 19 0.888888888888889 1 0.666666666666667 1
0.9 0.5 2 0.555555555555556 0.333333333333333 0.666666666666667 0.666666666666667
0.9 0.5 20 0.444444444444444 0.333333333333333 0.333333333333333 0.666666666666667
0.9 0.5 21 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 0.5 22 0.666666666666667 1 0 1
0.9 0.5 23 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
0.9 0.5 24 0.444444444444444 0 0.333333333333333 1
0.9 0.5 25 0.777777777777778 1 0.666666666666667 0.666666666666667
0.9 0.5 26 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 0.5 27 0.444444444444444 0.333333333333333 0 1
0.9 0.5 28 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 0.5 29 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 0.5 3 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.5 30 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.5 4 0.555555555555556 0.666666666666667 0 1
0.9 0.5 5 0.666666666666667 0.666666666666667 0.333333333333333 1
0.9 0.5 6 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 0.5 7 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 0.5 8 0.555555555555556 0.333333333333333 0.666666666666667 0.666666666666667
0.9 0.5 9 0.555555555555556 0 0.666666666666667 1
0.9 1 1 0.888888888888889 0.666666666666667 1 1
0.9 1 10 0.777777777777778 1 1 0.333333333333333
0.9 1 11 0.333333333333333 0 0 1
0.9 1 12 0.888888888888889 1 0.666666666666667 1
0.9 1 13 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 1 14 0.777777777777778 1 0.333333333333333 1
0.9 1 15 0.444444444444444 0 0.333333333333333 1
0.9 1 16 0.666666666666667 0.666666666666667 0.666666666666667 0.666666666666667
0.9 1 17 0.555555555555556 0.666666666666667 0 1
0.9 1 18 0.555555555555556 0.333333333333333 1 0.333333333333333
0.9 1 19 0.777777777777778 1 0.333333333333333 1
0.9 1 2 0.555555555555556 0.333333333333333 0.666666666666667 0.666666666666667
0.9 1 20 0.666666666666667 0.666666666666667 1 0.333333333333333
0.9 1 21 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 1 22 0.555555555555556 0.666666666666667 0 1
0.9 1 23 0.666666666666667 0.666666666666667 0.333333333333333 1
0.9 1 24 0.555555555555556 0.666666666666667 0 1
0.9 1 25 0.777777777777778 1 0.666666666666667 0.666666666666667
0.9 1 26 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 1 27 0.666666666666667 1 0.333333333333333 0.666666666666667
0.9 1 28 0.666666666666667 0.333333333333333 0.666666666666667 1
0.9 1 29 0.666666666666667 0.666666666666667 0.333333333333333 1
0.9 1 3 0.888888888888889 1 0.666666666666667 1
0.9 1 30 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 1 4 0.777777777777778 1 0.333333333333333 1
0.9 1 5 0.666666666666667 0.666666666666667 0.333333333333333 1
0.9 1 6 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 1 7 0.777777777777778 0.666666666666667 0.666666666666667 1
0.9 1 8 0.555555555555556 0.333333333333333 0.666666666666667 0.666666666666667
0.9 1 9 0.888888888888889 1 0.666666666666667 1
